,cve_ent,desc_entidad,Cve_Mun,desc_municipio,id_indicador,indicador,2015,2020,unidad_medida,Lat_Decimal,Lon_Decimal,Altitud,Pob_Total,Pob_Masculina,Pob_Femenina,Total De Viviendas Habitadas
146,13,Hidalgo,15,Cardonal,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,99.440037,98.395967,Porcentaje,20.613389,-99.117069,2048,659,314,345,170
147,13,Hidalgo,15,Cardonal,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,98.886414,97.11090401,Porcentaje,20.613389,-99.117069,2048,659,314,345,170
148,13,Hidalgo,15,Cardonal,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,42.536814,53.16993464,Porcentaje,20.613389,-99.117069,2048,659,314,345,170
149,13,Hidalgo,15,Cardonal,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,61.961614,57.97790519,Porcentaje,20.613389,-99.117069,2048,659,314,345,170
150,13,Hidalgo,16,Cuautepec de Hinojosa,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,16.229512,17.96071953,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
151,13,Hidalgo,16,Cuautepec de Hinojosa,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,6.5341809,9.586086637,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
152,13,Hidalgo,16,Cuautepec de Hinojosa,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.024354,0.080304699,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
153,13,Hidalgo,16,Cuautepec de Hinojosa,6207019010,Porcentaje de población de 25 años y más alfabeta,86.525035,89.48864495,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
154,13,Hidalgo,16,Cuautepec de Hinojosa,6207019020,Porcentaje de población de 15 años y más sin escolaridad,9.8658094,8.392988253,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
155,13,Hidalgo,16,Cuautepec de Hinojosa,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,51.935117,53.98734177,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
156,13,Hidalgo,16,Cuautepec de Hinojosa,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.38256,96.18650165,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
157,13,Hidalgo,16,Cuautepec de Hinojosa,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,93.891597,91.01497504,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
158,13,Hidalgo,16,Cuautepec de Hinojosa,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,34.462351,37.1659534,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
159,13,Hidalgo,16,Cuautepec de Hinojosa,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,67.346144,63.97990088,Porcentaje,20.03547,-98.309738,2242,18835,8705,10130,4696
160,13,Hidalgo,17,Chapantongo,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,13.941635,17.75080403,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
161,13,Hidalgo,17,Chapantongo,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,4.9970018,7.874260815,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
162,13,Hidalgo,17,Chapantongo,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.119928,0.082996161,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
163,13,Hidalgo,17,Chapantongo,6207019010,Porcentaje de población de 25 años y más alfabeta,86.221555,90.18954918,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
164,13,Hidalgo,17,Chapantongo,6207019020,Porcentaje de población de 15 años y más sin escolaridad,8.1351189,6.152090466,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
165,13,Hidalgo,17,Chapantongo,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,51.900393,60.06289308,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
166,13,Hidalgo,17,Chapantongo,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,99.288026,95.59346127,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
167,13,Hidalgo,17,Chapantongo,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,97.150259,94.24460432,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
168,13,Hidalgo,17,Chapantongo,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,38.595618,43.20043692,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
169,13,Hidalgo,17,Chapantongo,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,72.806316,68.13984853,Porcentaje,20.285316,-99.413231,2120,1839,878,961,503
170,13,Hidalgo,18,Chapulhuacán,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,13.062418,16.61274266,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
171,13,Hidalgo,18,Chapulhuacán,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,5.3145809,7.485067198,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
172,13,Hidalgo,18,Chapulhuacán,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.2862655,0.180438029,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
173,13,Hidalgo,18,Chapulhuacán,6207019010,Porcentaje de población de 25 años y más alfabeta,78.090833,82.42018453,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
174,13,Hidalgo,18,Chapulhuacán,6207019020,Porcentaje de población de 15 años y más sin escolaridad,15.78194,13.20308611,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
175,13,Hidalgo,18,Chapulhuacán,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,63.556669,60.84381939,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
176,13,Hidalgo,18,Chapulhuacán,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.782715,97.17048711,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
177,13,Hidalgo,18,Chapulhuacán,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,94.567277,91.26420455,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
178,13,Hidalgo,18,Chapulhuacán,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,32.782962,32.62745098,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
179,13,Hidalgo,18,Chapulhuacán,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,65.554795,62.518666,Porcentaje,21.159418,-98.904588,922,4143,1968,2175,996
180,13,Hidalgo,19,Chilcuautla,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,18.452473,20.87493715,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
181,13,Hidalgo,19,Chilcuautla,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,10.086835,13.33955894,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
182,13,Hidalgo,19,Chilcuautla,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.1473097,0.100567488,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
183,13,Hidalgo,19,Chilcuautla,6207019010,Porcentaje de población de 25 años y más alfabeta,88.782743,90.46341689,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
184,13,Hidalgo,19,Chilcuautla,6207019020,Porcentaje de población de 15 años y más sin escolaridad,7.0786168,6.019682494,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
185,13,Hidalgo,19,Chilcuautla,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,63.138686,64.07185629,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
186,13,Hidalgo,19,Chilcuautla,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.573466,98.56547894,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
187,13,Hidalgo,19,Chilcuautla,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,97.644928,96.60678643,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
188,13,Hidalgo,19,Chilcuautla,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,43.977237,53.8585209,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
189,13,Hidalgo,19,Chilcuautla,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,64.234765,59.66525393,Porcentaje,20.330962,-99.231747,1868,1174,574,600,312
190,13,Hidalgo,20,Eloxochitlán,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,12.605459,16.27791563,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
191,13,Hidalgo,20,Eloxochitlán,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2.5310174,3.920595533,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
192,13,Hidalgo,20,Eloxochitlán,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.4962779,0,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
193,13,Hidalgo,20,Eloxochitlán,6207019010,Porcentaje de población de 25 años y más alfabeta,81.528279,86.52729384,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
194,13,Hidalgo,20,Eloxochitlán,6207019020,Porcentaje de población de 15 años y más sin escolaridad,11.662531,9.776674938,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
195,13,Hidalgo,20,Eloxochitlán,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,56.060606,54.12844037,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
196,13,Hidalgo,20,Eloxochitlán,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.22695,95.29411765,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
197,13,Hidalgo,20,Eloxochitlán,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,98.214286,94.61538462,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
198,13,Hidalgo,20,Eloxochitlán,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,41.359773,46.07508532,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
199,13,Hidalgo,20,Eloxochitlán,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,72.704715,70.0248139,Porcentaje,20.746718,-98.809141,1957,612,298,314,189
200,13,Hidalgo,21,Emiliano Zapata,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,24.136321,26.01120644,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
201,13,Hidalgo,21,Emiliano Zapata,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,11.325864,14.34074593,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
202,13,Hidalgo,21,Emiliano Zapata,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.2987862,0.10506041,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
203,13,Hidalgo,21,Emiliano Zapata,6207019010,Porcentaje de población de 25 años y más alfabeta,93.568819,95.62183455,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
204,13,Hidalgo,21,Emiliano Zapata,6207019020,Porcentaje de población de 15 años y más sin escolaridad,4.7432306,3.852215024,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
205,13,Hidalgo,21,Emiliano Zapata,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,62.763158,63.83265857,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
206,13,Hidalgo,21,Emiliano Zapata,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.816234,96.50937298,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
207,13,Hidalgo,21,Emiliano Zapata,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,96.986607,94.32624113,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
208,13,Hidalgo,21,Emiliano Zapata,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,45.6,49.15254237,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
209,13,Hidalgo,21,Emiliano Zapata,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,59.495798,55.69077219,Porcentaje,19.657008,-98.547416,2494,8722,4106,4616,2249
210,13,Hidalgo,22,Epazoyucan,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,20.763544,23.10853275,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
211,13,Hidalgo,22,Epazoyucan,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,11.668382,13.62501007,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
212,13,Hidalgo,22,Epazoyucan,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.1590718,0.185319475,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
213,13,Hidalgo,22,Epazoyucan,6207019010,Porcentaje de población de 25 años y más alfabeta,93.5716,94.74824598,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
214,13,Hidalgo,22,Epazoyucan,6207019020,Porcentaje de población de 15 años y más sin escolaridad,5.5768691,4.786076867,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
215,13,Hidalgo,22,Epazoyucan,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,64.987406,62.72965879,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
216,13,Hidalgo,22,Epazoyucan,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.220859,95.25569932,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
217,13,Hidalgo,22,Epazoyucan,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,96.491228,91.16022099,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
218,13,Hidalgo,22,Epazoyucan,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,44.699872,47.88525193,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
219,13,Hidalgo,22,Epazoyucan,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,61.832132,58.29506083,Porcentaje,20.018022,-98.636209,2458,3168,1491,1677,899
220,13,Hidalgo,23,Francisco I. Madero,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,20.499924,22.32974521,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
221,13,Hidalgo,23,Francisco I. Madero,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,23.324762,26.33467435,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
222,13,Hidalgo,23,Francisco I. Madero,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.4613523,0.260954659,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
223,13,Hidalgo,23,Francisco I. Madero,6207019010,Porcentaje de población de 25 años y más alfabeta,91.873578,93.9031763,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
224,13,Hidalgo,23,Francisco I. Madero,6207019020,Porcentaje de población de 15 años y más sin escolaridad,5.4114355,3.885324925,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
225,13,Hidalgo,23,Francisco I. Madero,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,58.569223,60.21003501,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
226,13,Hidalgo,23,Francisco I. Madero,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,97.798742,97.79255319,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
227,13,Hidalgo,23,Francisco I. Madero,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,96.958946,96.66837519,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
228,13,Hidalgo,23,Francisco I. Madero,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,54.640876,59.92115637,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
229,13,Hidalgo,23,Francisco I. Madero,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,50.302526,47.18930086,Porcentaje,20.245186,-99.088894,1975,11084,5263,5821,2664
230,13,Hidalgo,24,Huasca de Ocampo,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,14.128855,17.00832799,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
231,13,Hidalgo,24,Huasca de Ocampo,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,7.7829808,8.287956438,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
232,13,Hidalgo,24,Huasca de Ocampo,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.0807363,0.15214606,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
233,13,Hidalgo,24,Huasca de Ocampo,6207019010,Porcentaje de población de 25 años y más alfabeta,88.307592,90.69434503,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
234,13,Hidalgo,24,Huasca de Ocampo,6207019020,Porcentaje de población de 15 años y más sin escolaridad,6.1924754,6.189942345,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
235,13,Hidalgo,24,Huasca de Ocampo,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,65.38132,58.64509606,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
236,13,Hidalgo,24,Huasca de Ocampo,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.049732,96.09015639,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
237,13,Hidalgo,24,Huasca de Ocampo,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,95.495495,89.32419197,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
238,13,Hidalgo,24,Huasca de Ocampo,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,32.988722,39.57179771,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
239,13,Hidalgo,24,Huasca de Ocampo,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,71.814952,68.36162716,Porcentaje,20.203611,-98.577615,2098,538,279,259,138
240,13,Hidalgo,25,Huautla,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,18.01738,19.02106969,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
241,13,Hidalgo,25,Huautla,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,7.7309302,9.782820097,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
242,13,Hidalgo,25,Huautla,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.334728,0.317666126,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
243,13,Hidalgo,25,Huautla,6207019010,Porcentaje de población de 25 años y más alfabeta,76.348417,79.6839194,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
244,13,Hidalgo,25,Huautla,6207019020,Porcentaje de población de 15 años y más sin escolaridad,14.927583,13.25769854,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
245,13,Hidalgo,25,Huautla,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,84.200743,87.73195876,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
246,13,Hidalgo,25,Huautla,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,99.340206,98.50948509,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
247,13,Hidalgo,25,Huautla,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,99.620349,98.23434992,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
248,13,Hidalgo,25,Huautla,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,53.412256,58.12274368,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
249,13,Hidalgo,25,Huautla,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,58.989379,57.62074554,Porcentaje,21.031387,-98.286821,520,3755,1757,1998,886
250,13,Hidalgo,26,Huazalingo,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,12.103263,17.07126949,Porcentaje,20.980303,-98.507748,903,842,410,432,191
251,13,Hidalgo,26,Huazalingo,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2.5480554,6.169265033,Porcentaje,20.980303,-98.507748,903,842,410,432,191
252,13,Hidalgo,26,Huazalingo,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,16.461779,0.077951002,Porcentaje,20.980303,-98.507748,903,842,410,432,191
253,13,Hidalgo,26,Huazalingo,6207019010,Porcentaje de población de 25 años y más alfabeta,68.499561,76.39816051,Porcentaje,20.980303,-98.507748,903,842,410,432,191
254,13,Hidalgo,26,Huazalingo,6207019020,Porcentaje de población de 15 años y más sin escolaridad,3.8109075,15.12249443,Porcentaje,20.980303,-98.507748,903,842,410,432,191
255,13,Hidalgo,26,Huazalingo,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,78.285078,83.88017118,Porcentaje,20.980303,-98.507748,903,842,410,432,191
256,13,Hidalgo,26,Huazalingo,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.999545,98.5942492,Porcentaje,20.980303,-98.507748,903,842,410,432,191
257,13,Hidalgo,26,Huazalingo,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,96.106195,96.26373626,Porcentaje,20.980303,-98.507748,903,842,410,432,191
258,13,Hidalgo,26,Huazalingo,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,42.654028,45.06476105,Porcentaje,20.980303,-98.507748,903,842,410,432,191
259,13,Hidalgo,26,Huazalingo,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,65.075995,61.55902004,Porcentaje,20.980303,-98.507748,903,842,410,432,191
260,13,Hidalgo,27,Huehuetla,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,12.546995,16.53388896,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
261,13,Hidalgo,27,Huehuetla,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,4.7977106,8.119867631,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
262,13,Hidalgo,27,Huehuetla,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.1458953,0.055153818,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
263,13,Hidalgo,27,Huehuetla,6207019010,Porcentaje de población de 25 años y más alfabeta,61.945405,66.62148154,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
264,13,Hidalgo,27,Huehuetla,6207019020,Porcentaje de población de 15 años y más sin escolaridad,28.73015,24.42088491,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
265,13,Hidalgo,27,Huehuetla,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,67.588113,72.53184713,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
266,13,Hidalgo,27,Huehuetla,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,97.870453,98.00451807,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
267,13,Hidalgo,27,Huehuetla,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,93.454724,91.74122505,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
268,13,Hidalgo,27,Huehuetla,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,39.834515,43.28832407,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
269,13,Hidalgo,27,Huehuetla,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,53.779249,50.87020468,Porcentaje,20.460306,-98.078424,424,2821,1324,1497,693
270,13,Hidalgo,28,Huejutla de Reyes,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,17.318907,18.78210736,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
271,13,Hidalgo,28,Huejutla de Reyes,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,16.762733,18.18314377,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
272,13,Hidalgo,28,Huejutla de Reyes,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,14.149279,0.125625322,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
273,13,Hidalgo,28,Huejutla de Reyes,6207019010,Porcentaje de población de 25 años y más alfabeta,74.055336,79.09143687,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
274,13,Hidalgo,28,Huejutla de Reyes,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2.4415456,14.42896561,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
275,13,Hidalgo,28,Huejutla de Reyes,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,72.391574,74.43388314,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
276,13,Hidalgo,28,Huejutla de Reyes,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,98.725768,97.64886277,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
277,13,Hidalgo,28,Huejutla de Reyes,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,95.875192,93.8463451,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
278,13,Hidalgo,28,Huejutla de Reyes,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,46.748548,49.82719463,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
279,13,Hidalgo,28,Huejutla de Reyes,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,49.327536,48.48015793,Porcentaje,21.139212,-98.420595,141,40015,19077,20938,9626
280,13,Hidalgo,29,Huichapan,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,16.549443,19.59180207,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
281,13,Hidalgo,29,Huichapan,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,10.511414,12.98477042,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
282,13,Hidalgo,29,Huichapan,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.2443822,0.14153881,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
283,13,Hidalgo,29,Huichapan,6207019010,Porcentaje de población de 25 años y más alfabeta,91.28642,93.79342622,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
284,13,Hidalgo,29,Huichapan,6207019020,Porcentaje de población de 15 años y más sin escolaridad,5.0366573,4.03668686,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
285,13,Hidalgo,29,Huichapan,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,61.763543,60.09298721,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
286,13,Hidalgo,29,Huichapan,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,99.30528,98.04703069,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
287,13,Hidalgo,29,Huichapan,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,96.110696,95.56550041,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
288,13,Hidalgo,29,Huichapan,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,40.079011,48.93363359,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
289,13,Hidalgo,29,Huichapan,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,67.658103,63.24520183,Porcentaje,20.375313,-99.651181,2109,9051,4262,4789,2405
290,13,Hidalgo,30,Ixmiquilpan,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,21.063897,22.69783824,Porcentaje,20.484868,-99.218774,1682,34814,16196,18618,8923
291,13,Hidalgo,30,Ixmiquilpan,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,16.700843,18.98720135,Porcentaje,20.484868,-99.218774,1682,34814,16196,18618,8923
292,13,Hidalgo,30,Ixmiquilpan,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,0.3457514,0.110930848,Porcentaje,20.484868,-99.218774,1682,34814,16196,18618,8923
